t,gx,gy,gz,ax,ay,az
1.713723961487437e+18,0.00217227136597717,0.0007547363909669684,0.000354314134208093,-0.11748983623889615,-0.04771060257154913,9.794377694078653
1.713723961497437e+18,0.0020278352858114517,0.0014866691106779125,0.0003219237284635407,-0.12633534392614568,-0.049088581969977244,9.794753910592625
1.713723961507437e+18,0.0019830997770721656,0.0015936840667269473,0.0004685875781750534,-0.14569160355840058,-0.06991683027833195,9.792170517116462
1.713723961516437e+18,0.0021649329252885143,0.0013076672383064921,0.00020127430896840336,-0.13927011174339668,-0.06690236875580093,9.792087365539317
1.713723961525437e+18,0.0021902072687457344,0.0013482568657643716,0.0001403339645709225,-0.12115179825882202,-0.04633157646600254,9.792669962198872
1.713723961535437e+18,0.0018408311495567594,0.0012001105697960427,0.00022534063013403884,-0.12355899440867046,-0.0508357176911137,9.79330620397424
1.713723961545437e+18,0.0016862098200785972,0.001552948697324892,-6.36594344049303e-05,-0.13949662354835513,-0.069501651020377,9.791235374497365
1.713723961554437e+18,0.0013366076887361348,0.0014565679149851367,0.0003001818340103561,-0.13554694882709814,-0.06603312159915924,9.790890134940831
1.713723961563437e+18,0.0014679961246806456,0.0014696539919672696,0.0001672488461606069,-0.11889067106584647,-0.04570161632823466,9.79526188675518
1.713723961573437e+18,0.0018290627686584956,0.001287611803862377,8.03423666011674e-05,-0.12163157170186749,-0.0508334566691451,9.79748138630412
1.713723961582437e+18,0.0019783858774327086,0.0015119490742142735,0.00024173385811681182,-0.13886946784712192,-0.06988891830192023,9.795337986029066
1.713723961592437e+18,0.001861305616701562,0.0013821899973050743,0.0006636613719274116,-0.13878515710254827,-0.05914793410921383,9.792983911928621
1.713723961602437e+18,0.0019931175525656473,0.001614444993353752,0.00011318374250702439,-0.1254076401744707,-0.042919946205501186,9.792226526415316
1.713723961610437e+18,0.0018925658049382876,0.0017331263875539956,0.0004110778342830964,-0.1311671632522285,-0.05351061686008947,9.791518877675271
1.713723961620437e+18,0.0020573503076290163,0.0018750924797346922,0.00020209169064468223,-0.1417089079301006,-0.06583498454279388,9.793810462688816
1.713723961630437e+18,0.0019207038103388307,0.0014633001251142803,0.0005108995018603802,-0.1356733894685917,-0.057399070828882334,9.79370646735265
1.713723961639437e+18,0.0018090204900154583,0.001482226946503397,0.00047462402692305037,-0.12480905880763418,-0.04664077146269931,9.79584865833343
1.713723961649437e+18,0.001629222351031162,0.000974260493721378,0.00021326268009808997,-0.13611317818576385,-0.05617805897880193,9.795558624285976
1.713723961658437e+18,0.0018154707595460077,0.001258068331481441,0.00018356209290900272,-0.14177815894929774,-0.06584369193233475,9.793361183174474
1.713723961667437e+18,0.0020921166831355965,0.0009024089563078675,0.00048425082708870187,-0.12730773241700935,-0.05922480952547786,9.795694976230777
1.713723961677437e+18,0.0018181603913158722,0.001361601111714249,0.000296930640584628,-0.12006026505029137,-0.051863303459277,9.7979100032415
1.713723961686437e+18,0.0020296756939229654,0.0012733146596889153,5.7234729375506364e-05,-0.12574196604946541,-0.06193241429802254,9.795792114676223
1.713723961696437e+18,0.0023738288201683323,0.0012658460316838532,0.0003012799156446083,-0.12904553465863836,-0.06568939788363092,9.793045036784177
1.713723961705437e+18,0.002256552829302399,0.0012540783219354575,0.0006638143147089018,-0.11989788775978623,-0.04953899358159157,9.795169697614924
1.713723961715437e+18,0.0015015918014565192,0.001278816652400421,0.0003152042320822124,-0.11917035947906154,-0.044794668630565734,9.791213891649795
1.713723961725437e+18,0.0014878640633861856,0.001183379141778804,0.00029258683885439264,-0.13092311174517673,-0.05943227736685059,9.786836315946173
1.713723961734437e+18,0.0016095421099574007,0.0011585368829590138,0.0004562431497474109,-0.13509288645883646,-0.0630521841492083,9.791389157755567
1.713723961743437e+18,0.0018142339058346217,0.0014479113826374361,0.00032898288895100657,-0.1252720136238556,-0.04774698419012127,9.795696705966305
1.713723961753437e+18,0.0017869263388437036,0.0014838266040853938,0.00010409533228249938,-0.1247120903162013,-0.05340138565230753,9.793847687187851
1.713723961762437e+18,0.001814447234057219,0.0014188467203836124,0.0002890501718379057,-0.13870161262040395,-0.0709139347852378,9.790110090040953
1.713723961771437e+18,0.0020247282995192574,0.0010101820462460737,0.0004521512082786194,-0.13474728239326247,-0.06339879314877733,9.791829927430031
1.713723961782437e+18,0.0016291967667219844,0.0012360894620606969,0.0003201244912052731,-0.12024148967377973,-0.04477965752764187,9.797959963607237
1.713723961791437e+18,0.0017836798072275537,0.001486384256610873,0.0002970707978893204,-0.1258917039737379,-0.04824361259784132,9.797163434175378
1.713723961800437e+18,0.002025829741594623,0.0014236534987097733,8.911476349903353e-05,-0.138231539864266,-0.06606968254622286,9.792509770347525
1.713723961810437e+18,0.0018145066860883832,0.0014894420558649922,0.0006420151021903308,-0.13178593230799543,-0.061834457473882914,9.792581031717335
1.713723961819437e+18,0.0014618583112988508,0.0013552058606221963,0.0007253170321110331,-0.11289962863055061,-0.044146875180244245,9.79404033790284
1.713723961828437e+18,0.001972384800793387,0.0014839499863530939,0.00024168814175783935,-0.11862343744596318,-0.05409891295321734,9.792070657957101
1.713723961839437e+18,0.001773315675533539,0.0016719062690853282,0.00022568149384704495,-0.13803807821202146,-0.07431721580133403,9.790009608083576
1.713723961847437e+18,0.0016045000491543434,0.0015461932425184692,0.00029002807909436453,-0.1241719570217831,-0.061878760210163246,9.79119704365268
1.713723961857437e+18,0.0019630532288256713,0.0016376632216137498,0.0005061838419772287,-0.11105125610265124,-0.04762732567598063,9.793555394307011
1.713723961866437e+18,0.0016643802152382886,0.0015516070437471563,0.000442326947441985,-0.13595449314149677,-0.05612666540228385,9.79372867322294
1.713723961876437e+18,0.0019788144909920085,0.0016951277505431227,0.000501546319608288,-0.15394251885485627,-0.06500601854885331,9.79210813754314
1.713723961885437e+18,0.0018174213468271766,0.0015850715255305713,0.0005496328078149189,-0.13547890263535473,-0.056725429764220216,9.794822028689275
1.713723961895437e+18,0.0018182230285999715,0.001548048945314377,0.0005009825054451256,-0.11946728640972748,-0.04438474107639588,9.79529576569379
1.713723961904437e+18,0.0017333080045416533,0.0015617060146442163,0.00029925197142843183,-0.1305224396761024,-0.057909249840434905,9.794367294727326
1.713723961914437e+18,0.0016780976163501956,0.00129395676297235,0.0005101840311756531,-0.13872355184030935,-0.07282553130807691,9.791909699080007
1.713723961923437e+18,0.0020241647315482687,0.001079473160215628,0.0003694801374079565,-0.1258442284390473,-0.05768997484199723,9.789348309754196
1.713723961933437e+18,0.0020262733223166125,0.001572825328885417,0.00043517542356348923,-0.11582004104556251,-0.04783717837173237,9.792826192224599
1.713723961942437e+18,0.0018961144086959765,0.0017010419754452711,0.0002659850612732108,-0.1269807968814392,-0.06210624406997273,9.79379734588231
1.713723961952437e+18,0.0017445501386074455,0.001124495308344767,0.0004298819559699593,-0.13888948119593336,-0.06750239119547174,9.79155419139864
1.713723961961437e+18,0.002076208528993504,0.0012681873417568663,0.00044802197752431827,-0.12986819487965642,-0.05032536688546755,9.792746450409407
1.713723961971437e+18,0.0021922288463123306,0.0014834087944920996,0.00028182499651253955,-0.12076599949857748,-0.040884999539176806,9.7953179309793
1.713723961981437e+18,0.0020272189755362133,0.0014586739727875263,0.00028476063486066605,-0.13349493548170432,-0.05525608675311448,9.793629644955319
1.713723961989437e+18,0.0018137983125512324,0.0011535861792714894,0.0004108222689105847,-0.14109041758380944,-0.06118386452195061,9.790715356401929
1.713723961999437e+18,0.0018149542173783195,0.0011829344611622738,0.00031983200236536386,-0.12710820286595192,-0.04865309059857513,9.790620410291941
1.713723962008437e+18,0.0018184037291037625,0.0016294456062259737,0.00023469413016807415,-0.12026314041784697,-0.0523317022279578,9.790185640308977
1.713723962018437e+18,0.0017902075638455395,0.001700605961388645,4.6027155001333625e-05,-0.13712585354395035,-0.07174794905026988,9.793952342401015
1.713723962027437e+18,0.0016108170508321454,0.001697702179099841,0.0005898693049438358,-0.14196637636222154,-0.06849470883564719,9.794785773547291
1.713723962037437e+18,0.002044375713717734,0.0013491889009115267,0.00039027257400588893,-0.12360905718932011,-0.04593520010855148,9.79426583925815
1.713723962046437e+18,0.0016256778325863459,0.001268326786730986,0.0002863115726216776,-0.12376490457475872,-0.04645139663096172,9.795963570308375
1.713723962056437e+18,0.0018072004637173528,0.001345884342234322,0.0002217039496220286,-0.13851336411258408,-0.060921042826495624,9.793559064361443
1.713723962065437e+18,0.0015162942628952204,0.0012659729224738076,0.0005101331173550802,-0.1382404807991336,-0.05874332247127772,9.793242871893137
1.713723962075437e+18,0.00182061825171874,0.0013868734296916972,0.00014594509342795534,-0.1261363867702645,-0.05198661357125361,9.79324628121047
1.713723962084437e+18,0.0017993464665209385,0.0013991655100472418,0.0003171331487410627,-0.123125439339147,-0.06291987286567845,9.79213572005308
1.713723962094437e+18,0.0018138496155090688,0.0011641247754664286,0.0003642510447172124,-0.13550649582656293,-0.06937881273057368,9.793536451533235
1.713723962104437e+18,0.001707920104178666,0.0010640645815906558,0.000602465562548263,-0.13414962745988684,-0.05518332695879314,9.794157826483287
1.713723962112437e+18,0.0018528260423210385,0.0017127900665121609,0.0005828626198940792,-0.12190215902159993,-0.045535592947379716,9.79429475880286
1.713723962122437e+18,0.001693900287298657,0.0016212618583624177,0.0003293131129427213,-0.12737916303152202,-0.05202680844325992,9.792360956233956
1.713723962132329e+18,0.0017006215363124634,0.0014481202375717069,0.0005051095196246989,-0.14240953306477494,-0.05901398806133464,9.791211953410569
1.713723962141329e+18,0.0017307039353566455,0.0011453179763746572,0.0006072631737110565,-0.13488996725922547,-0.05219802546458321,9.794347524537143
1.713723962151329e+18,0.0016987842363307836,0.0010573645388522986,0.0005018373171523725,-0.12091706058269566,-0.04772980563034411,9.795804210584578
1.713723962161329e+18,0.0017189985648098536,0.0015110535484876924,0.000289438499361721,-0.13133629590416396,-0.06293880897752305,9.793079136904312
1.713723962169329e+18,0.0018748750184708679,0.0011266428806623963,0.0003460863720374358,-0.13722127374486232,-0.07265011048792497,9.79063708965113
1.713723962179329e+18,0.0018470586940514966,0.001205453921836505,0.000500175720762361,-0.12437481391236274,-0.05791700929110363,9.794958992064167
1.713723962189329e+18,0.0016201001299081528,0.0013122939358391494,0.0005038041540217219,-0.11940284665582736,-0.0468536655461187,9.796705916767607
1.713723962198329e+18,0.0017867130842497254,0.0014096787980316593,0.00020172513485631707,-0.13680982738818176,-0.06121645924636453,9.790614601760426
1.713723962207329e+18,0.0018139048365665971,0.0012699333213057505,0.00031214906996930483,-0.14781034174192345,-0.06705376042495394,9.790502691573739
1.713723962217329e+18,0.0017436398717751338,0.0013665749893703137,0.00014387044184844882,-0.13027602654875886,-0.049562617134561976,9.794251135035992
1.713723962226329e+18,0.0015212266459419272,0.0012789849087069401,0.00012137337591444262,-0.12044611783167328,-0.046133596408877424,9.796278714556218
1.713723962236329e+18,0.001602328263600333,0.0012551631709928695,0.00022433025523015896,-0.13147588007156538,-0.06423315069877082,9.79437900481207
1.713723962246329e+18,0.0016006757207120306,0.001027072393530479,0.0004120302061806248,-0.1268832445708931,-0.07156581815891493,9.792121255478493
1.713723962255329e+18,0.0018283343977385015,0.0010530454200380329,0.00023692311218463603,-0.11048733339527839,-0.05534364093781109,9.795399292980955
1.713723962264329e+18,0.0018137999523584521,0.0012177745435831596,0.00026009861983771496,-0.11309354410881733,-0.05250690008276443,9.79548076457977
1.713723962274329e+18,0.0013910432852286341,0.0015187492997769238,0.000358976705806987,-0.13014462388273365,-0.0672952142323088,9.79255810025782
1.713723962283329e+18,0.0016133116234566941,0.0012577670127658816,0.0005126133924545561,-0.13810300703768236,-0.06509722369689301,9.795000513240428
1.713723962293329e+18,0.0019188290752103633,0.001255561861278024,0.00044444062087332394,-0.11790380271767448,-0.048470648791184526,9.797737272034805
1.713723962302329e+18,0.0020270466347939602,0.001055274539770834,7.505336322918626e-05,-0.11841284040468189,-0.05293107212883935,9.795461189351029
1.713723962312329e+18,0.001744080684945999,0.0010340690267100997,0.0004225723756939769,-0.14031135687466884,-0.06884396205443147,9.792591363384464
1.713723962321329e+18,0.0016019369097648758,0.0013066299329497235,0.0007220388145981653,-0.1303844563068236,-0.06966587387384969,9.79315516304983
1.713723962331329e+18,0.0019399204940766103,0.0014527671670130297,0.0006139609681706879,-0.11144984282853398,-0.05891650491366597,9.795742103278494
1.713723962340329e+18,0.0021902884163049227,0.0009871477583997452,0.0002626585542368115,-0.15302873064582462,-0.06886714677512785,9.916059669798614
1.713723962350329e+18,0.010195080592516009,-0.001316014276026437,-0.0008834968848690027,-0.22071028362056938,-0.11812829967628563,10.240581586527915
1.713723962359329e+18,0.02598728604838084,-0.001536499917974311,-0.000820533886956851,0.14047040218063045,0.19177312884152434,10.310838837578967
1.713723962368329e+18,0.054582260567403576,0.010681952426274698,-0.0023087056406449866,0.4135115866227018,0.5689594497915318,10.060863543336286
1.713723962378329e+18,0.08297868111032031,0.017376683696375538,-0.007556542429582983,0.07272926361684404,1.0393685842136229,9.985975421513277
1.713723962387329e+18,0.11005471234753271,0.01358991844431413,-0.011572453752137066,-0.255693688647293,1.8685571272773875,9.434121816690762
1.713723962397329e+18,0.09770068516260474,0.0026789165098523113,-0.014786264896596433,-0.4409823245647109,2.7749653525188434,9.03214610344458
1.713723962406329e+18,0.04910782138030724,-0.011860061478085056,-0.01790420543068132,-0.39670841200465623,3.9226834824332446,10.367609146557147
1.713723962416329e+18,0.022096727630782735,-0.022400585799993957,-0.029033604067560087,0.1671453312550996,4.298930217537768,10.136974558949714
1.713723962426329e+18,-0.033461846976452526,-0.013203692139855523,-0.030725904014144313,0.6926245227229962,3.5550401100744233,9.086049929856902
1.713723962435329e+18,-0.0738533551633907,0.0037791916119368704,-0.0373370176601363,0.8105937380047807,2.856940154672568,9.824546261012122
1.713723962444329e+18,-0.06270793141396744,0.024040249553231908,-0.03477539081416729,0.5836046627098459,2.1613177061735023,9.886800043340738
1.713723962454329e+18,-0.049094981860021245,0.03532162636390521,-0.03282523568980825,-0.08291458642246291,1.3377813445198254,9.054477824059747
1.713723962463329e+18,-0.043736016210207326,0.02309741107083787,-0.03337922600935927,-0.830988099802332,1.2068948559135342,9.660737098663322
1.713723962473329e+18,-0.009711766539674434,-2.7078227703807348e-05,-0.03167906354814362,-1.1589390998785984,1.2651778968866831,10.025510067113176
1.713723962483329e+18,-0.0006659679894548614,-0.02330230384561939,-0.02740223056363245,-0.9631334790250307,1.4622156187335291,10.023915725013499
1.713723962492329e+18,0.012328263692259957,-0.03710190421139466,-0.03202754365311406,-0.37127071109488297,1.8007836268621735,10.120850276031026
1.713723962501329e+18,-0.004162238559263954,-0.037500522389416646,-0.04025586929223896,0.41657384701882594,2.0840988627812473,10.559126173545518
1.713723962511329e+18,-0.009257786173801203,-0.016453191914508315,-0.04701979923772652,1.032265678434368,2.0103594529780997,10.827770440451417
1.713723962520329e+18,-0.0228278742377511,0.013826029443794791,-0.050570828110591604,1.0453152450408052,1.323597430009632,10.386137244503274
1.713723962530329e+18,-0.010322904014592927,0.030679911668131922,-0.04418161665146144,0.18182586346052435,0.2958417401481003,9.906773923692846
1.713723962540329e+18,0.024107938308501956,0.0200002637883865,-0.041124376761953275,-0.9220222901904344,-0.742264499427358,8.921776570440203
1.713723962548329e+18,0.0377971696753025,0.005362272549157623,-0.018581103434917274,-1.0659465183323513,-0.23998712900439076,8.741251554678414
1.713723962558329e+18,0.051659679433699465,-0.010992463948987025,-0.027279852342769847,-0.4682820377769364,1.2374217626274986,9.22825277805909
1.713723962567329e+18,0.021258438862539444,-0.011296462508684123,-0.02084960030213183,0.029082138662829188,2.143775578811985,9.813414762284705
1.713723962577329e+18,-0.037733218020555924,-0.004095349658833773,-0.030485017532755745,0.3795493414314897,2.3753388623899445,10.380162839784308
1.713723962586329e+18,-0.08144305231137833,0.0036322130705313416,-0.030905075177434498,0.4197917623670718,1.3409906344056286,10.423903848598572
1.713723962596329e+18,-0.05062378889335966,-0.014933972351912286,-0.04154093381167575,-1.1260675410219962,-1.875925623564988,10.014679354642048
1.713723962605329e+18,-0.011798670824527246,-0.03609305327555916,-0.019197817546757725,-1.5867934126046774,-3.661194685977369,9.494709382383995
1.713723962615329e+18,0.06854213158747706,-0.030130293047780993,-0.02179255590010163,0.9074031278809654,-1.5615890387655462,9.058169084508286
1.713723962625329e+18,0.09713719349600741,0.020033174141882302,-0.030270143643912412,2.2024288031977486,0.8217708068250598,8.863312852080396
1.713723962634329e+18,0.07622108024053528,0.0670239069299741,-0.04022523395611116,1.3029828883741557,2.2920589912515137,8.822997022697294
1.713723962643329e+18,-0.007553996960116431,0.08009045574917294,-0.041224958140766654,-0.3355120746802079,3.703671474963099,10.010986835051574
1.713723962653329e+18,-0.11242863226952798,0.043469190884038444,-0.041990954871175774,-2.0227242888720847,3.5008451976159844,12.220188803912627
1.713723962662329e+18,-0.11391680310611794,-0.05742414323582304,-0.03826788073202683,-5.40705352925183,-1.740722794030765,12.317240272668496
1.713723962672329e+18,-0.06215745314548117,-0.17228469555010484,0.014981343494401486,-4.824377397210623,-7.567386685520908,10.584875159317868
1.713723962681329e+18,0.0820046756824989,-0.13872033061513245,0.03706272522996095,4.1147765594230465,-5.975152100576039,9.262041375367183
